Code,Period,Value,Numerator,Denominator,Ranking_Type,Ranking_GoldilocksMidpoint,DataType
ECON 07,2022-23,0.094,,,Ascending,,Real_Annual
ECON 07,2012-13,0.188,,,Ascending,,Real_Annual
ECON 07,2013-14,0.186,,,Ascending,,Real_Annual
ECON 07,2014-15,0.193,,,Ascending,,Real_Annual
ECON 07,2015-16,0.196,,,Ascending,,Real_Annual
ECON 07,2016-17,0.201,,,Ascending,,Real_Annual
ECON 07,2017-18,0.184,,,Ascending,,Real_Annual
ECON 07,2018-19,0.194,,,Ascending,,Real_Annual
ECON 07,2019-20,0.169,,,Ascending,,Real_Annual
ECON 07,2020-21,0.152,,,Ascending,,Real_Annual
ECON 07,2021-22,0.144,,,Ascending,,Real_Annual
ECON 07,2022-23,0.094,,,Ascending,,Real_Annual
ECON 07,2012-13,0.188,,,Ascending,,Real_Annual
ECON 07,2013-14,0.186,,,Ascending,,Real_Annual
ECON 07,2014-15,0.193,,,Ascending,,Real_Annual
ECON 07,2015-16,0.196,,,Ascending,,Real_Annual
ECON 07,2016-17,0.201,,,Ascending,,Real_Annual
ECON 07,2017-18,0.184,,,Ascending,,Real_Annual
ECON 07,2018-19,0.194,,,Ascending,,Real_Annual
ECON 07,2019-20,0.169,,,Ascending,,Real_Annual
ECON 07,2020-21,0.152,,,Ascending,,Real_Annual
ECON 07,2021-22,0.144,,,Ascending,,Real_Annual
ECON 07,2012-13,0.188,,,Ascending,,Real_Annual
ECON 07,2013-14,0.186,,,Ascending,,Real_Annual
ECON 07,2014-15,0.193,,,Ascending,,Real_Annual
ECON 07,2015-16,0.196,,,Ascending,,Real_Annual
ECON 07,2016-17,0.201,,,Ascending,,Real_Annual
ECON 07,2017-18,0.184,,,Ascending,,Real_Annual
ECON 07,2018-19,0.194,,,Ascending,,Real_Annual
ECON 07,2019-20,0.169,,,Ascending,,Real_Annual
ECON 07,2021-22,0.144,,,Ascending,,Real_Annual
ECON 07,2012-13,0.188,,,Ascending,,Real_Annual
ECON 07,2013-14,0.186,,,Ascending,,Real_Annual
ECON 07,2014-15,0.193,,,Ascending,,Real_Annual
ECON 07,2015-16,0.196,,,Ascending,,Real_Annual
ECON 07,2016-17,0.201,,,Ascending,,Real_Annual
ECON 07,2017-18,0.184,,,Ascending,,Real_Annual
ECON 07,2018-19,0.194,,,Ascending,,Real_Annual
ECON 07,2019-20,0.169,,,Ascending,,Real_Annual
ECON 07,2020-21,0.152,,,Ascending,,Real_Annual
ECON 07,2021-22,0.144,,,Ascending,,Real_Annual
ECON 07,2022-23,0.094,,,Ascending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
ECON 08,2014-15,0.674970924,,,Descending,,Real_Annual
ECON 08,2015-16,0.786156843,,,Descending,,Real_Annual
ECON 08,2016-17,0.858627723,,,Descending,,Real_Annual
ECON 08,2017-18,0.911307472,,,Descending,,Real_Annual
ECON 08,2018-19,0.920130019,,,Descending,,Real_Annual
ECON 08,2019-20,0.932949566,,,Descending,,Real_Annual
ECON 08,2020-21,0.937888787,,,Descending,,Real_Annual
ECON 08,2021-22,0.941,,,Descending,,Real_Annual
ECON 08,2022-23,0.955215506,,,Descending,,Real_Annual
ECON 08,2013-14,0.56079284,,,Descending,,Real_Annual
